dd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aanplanting meidoorn,
,rand,rand,D01,1223,D01,1112,D01,1123,D01,2226,D01,2356,D01,2356,W.Vl.Heuvels,1123,W.Vl.Heuvels,1223,W.Vl.Heuvels,1222,W.Vl.Heuvels,2236,W.Vl.Heuvels,1336,W.Vl.Heuvels,1112,6VB1038,1446,6VB1038,1122,6VB1038,1245,6VB1038,2246,6VB1038,1112,6VB1038,1123,Gr. corridor,1334,Gr. corridor,1146,Gr. corridor,1112,Gr. corridor,1111,Gr. corridor,1123,Gr. corridor,1122,5VB1051,1111,5VB1051,1133,5VB1051,2246,5VB1051,1112,5VB1051,1223,5VB1051,1112,Hongarije,1146,Hongarije,1123,Hongarije,1122,Hongarije,1112,Hongarije,1123,Hongarije,2246,5VB1034,1356,5VB1034,1112,5VB1034,1112,5VB1034,1234,5VB1034,1223,5VB1034,2256,rand,rand,,
aanplanting,rand,rand,D01,1123,D01,2336,D01,2236,D01,1122,D01,1112,D01,1123,W.Vl.Heuvels,3446,W.Vl.Heuvels,2246,W.Vl.Heuvels,1111,W.Vl.Heuvels,1112,W.Vl.Heuvels,1123,W.Vl.Heuvels,1233,6VB1038,2246,6VB1038,1146,6VB1038,1123,6VB1038,1245,6VB1038,2246,6VB1038,1122,gr. corridor,1134,gr. corridor,1123,gr. corridor,1134,gr. corridor,1223,gr. corridor,1223,gr. corridor,1122,5VB1051,1111,5VB1051,1112,5VB1051,1112,5VB1051,1112,5VB1051,1223,5VB1051,1123,Hongarije,1122,Hongarije,2246,Hongarije,1234,Hongarije,1112,Hongarije,2224,Hongarije,2236,5VB1034,2236,5VB1034,1123,5VB1034,1223,5VB1034,1345,5VB1034,2235,5VB1034,1113,rand,rand,,
zomereik,rand,rand,D01,2335,D01,1223,D01,1111,D01,1123,D01,1246,D01,1335,W.Vl.Heuvels,1112,W.Vl.Heuvels,1133,W.Vl.Heuvels,2223,W.Vl.Heuvels,3466,W.Vl.Heuvels,1112,W.Vl.Heuvels,1112,6VB1038,1335,6VB1038,1246,6VB1038,1111,6VB1038,1224,6VB1038,2223,6VB1038,1446,Gr. corridor,1122,Gr. corridor,1123,Gr. corridor,1134,Gr. corridor,1122,Gr. corridor,1122,Gr. corridor,1134,5VB1051,2233,5VB1051,1111,5VB1051,1136,5VB1051,1222,5VB1051,1335,5VB1051,1146,Hongarije,2456,Hongarije,1145,Hongarije,1235,Hongarije,2236,Hongarije,1112,Hongarije,1123,5VB1034,1123,5VB1034,1112,5VB1034,1223,5VB1034,1122,5VB1034,1223,5VB1034,1223,rand,rand,,
,rand,rand,D01,1223,D01,2222,D01,2446,D01,1123,D01,t,D01,1235,W.Vl.Heuvels,2336,W.Vl.Heuvels,1135,W.Vl.Heuvels,1123,W.Vl.Heuvels,1246,W.Vl.Heuvels,1112,W.Vl.Heuvels,1112,6VB1038,1225,6VB1038,1222,6VB1038,1223,6VB1038,1245,6VB1038,2246,6VB1038,1122,gr. corridor,2256,gr. corridor,1112,gr. corridor,1233,gr. corridor,1112,gr. corridor,1113,gr. corridor,1112,5VB1051,1233,5VB1051,1113,5VB1051,1111,5VB1051,1246,5VB1051,1135,5VB1051,1123,Hongarije,1336,Hongarije,1146,Hongarije,1122,Hongarije,2246,Hongarije,1446,Hongarije,2222,5VB1034,2256,5VB1034,1123,5VB1034,1446,5VB1034,1336,5VB1034,1123,5VB1034,1234,rand,rand,,
,rand,rand,D04,2336,D04,1122,D04,1112,D04,2246,D04,1112,D04,1122,Vl. Ardennen,2446,Vl. Ardennen,1112,Vl. Ardennen,1246,Vl. Ardennen,1233,Vl. Ardennen,1123,Vl. Ardennen,1133,D01,1223,D01,1112,D01,2246,D01,1111,D01,1112,D01,2336,W.Vl.Heuvels,2223,W.Vl.Heuvels,2246,W.Vl.Heuvels,2246,W.Vl.Heuvels,1135,W.Vl.Heuvels,1146,W.Vl.Heuvels,2245,6VB1038,2446,6VB1038,2366,6VB1038,2256,6VB1038,1112,6VB1038,2456,6VB1038,1146,Gr. corridor,1112,Gr. corridor,1122,Gr. corridor,1122,Gr. corridor,1112,Gr. corridor,1122,Gr. corridor,1234,5VB1051,1112,5VB1051,1345,5VB1051,1111,5VB1051,1111,5VB1051,1123,5VB1051,1123,rand,rand,aanplanting linden,
,rand,rand,D04,2346,D04,1112,D04,1122,D04,1334,D04,2336,D04,2236,Vl. Ardennen,1112,Vl. Ardennen,1112,Vl. Ardennen,1236,Vl. Ardennen,2246,Vl. Ardennen,1111,Vl. Ardennen,1112,D01,1112,D01,1112,D01,2244,D01,2444,D01,1112,D01,1244,W.Vl.Heuvels,2466,W.Vl.Heuvels,2256,W.Vl.Heuvels,1123,W.Vl.Heuvels,2246,W.Vl.Heuvels,1123,W.Vl.Heuvels,2234,6VB1038,3566,6VB1038,1135,6VB1038,1246,6VB1038,1123,6VB1038,2246,6VB1038,1123,gr. corridor,1122,gr. corridor,1223,gr. corridor,1146,gr. corridor,1223,gr. corridor,1112,gr. corridor,1112,5VB1051,1122,5VB1051,1123,5VB1051,1233,5VB1051,1556,5VB1051,1112,5VB1051,1112,rand,rand,,
,rand,rand,D04,1122,D04,1112,D04,1133,D04,2334,D04,1336,D04,1122,Vl. Ardennen,1336,Vl. Ardennen,1222,Vl. Ardennen,1112,Vl. Ardennen,1122,Vl. Ardennen,1136,Vl. Ardennen,2446,D01,1112,D01,t,D01,1112,D01,2246,D01,1111,D01,2246,W.Vl.Heuvels,1123,W.Vl.Heuvels,2236,W.Vl.Heuvels,1122,W.Vl.Heuvels,1145,W.Vl.Heuvels,2232,W.Vl.Heuvels,1134,6VB1038,2223,6VB1038,1111,6VB1038,1223,6VB1038,1235,6VB1038,1135,6VB1038,1112,Gr. corridor,1111,Gr. corridor,1123,Gr. corridor,1123,Gr. corridor,1112,Gr. corridor,1233,Gr. corridor,2456,5VB1051,1223,5VB1051,1112,5VB1051,1112,5VB1051,1111,5VB1051,1112,5VB1051,2223,rand,rand,,
,rand,rand,D04,1124,D04,1136,D04,1333,D04,2223,D04,1122,D04,1123,Vl. Ardennen,1356,Vl. Ardennen,1112,Vl. Ardennen,1112,Vl. Ardennen,1112,Vl. Ardennen,1111,Vl. Ardennen,1223,D01,2246,D01,2246,D01,t,D01,1111,D01,2456,D01,1113,W.Vl.Heuvels,2346,W.Vl.Heuvels,2246,W.Vl.Heuvels,2266,W.Vl.Heuvels,2223,W.Vl.Heuvels,1123,W.Vl.Heuvels,2346,6VB1038,2233,6VB1038,1133,6VB1038,1123,6VB1038,1346,6VB1038,2246,6VB1038,1123,gr. corridor,1111,gr. corridor,1335,gr. corridor,1225,gr. corridor,1123,gr. corridor,2346,gr. corridor,1112,5VB1051,1223,5VB1051,1122,5VB1051,1111,5VB1051,1233,5VB1051,1111,5VB1051,1111,rand,rand,,
,rand,rand,D04,1123,D04,2336,D04,1122,D04,1112,D04,1334,D04,1246,Vl. Ardennen,2356,Vl. Ardennen,1112,Vl. Ardennen,1136,Vl. Ardennen,1123,Vl. Ardennen,2246,Vl. Ardennen,1336,D01,1112,D01,1125,D01,1145,D01,1111,D01,2446,D01,1233,W.Vl.Heuvels,1335,W.Vl.Heuvels,1112,W.Vl.Heuvels,1246,W.Vl.Heuvels,1225,W.Vl.Heuvels,1123,W.Vl.Heuvels,3356,6VB1038,1246,6VB1038,3346,6VB1038,1344,6VB1038,1236,6VB1038,1223,6VB1038,1146,Gr. corridor,1124,Gr. corridor,1112,Gr. corridor,1336,Gr. corridor,1123,Gr. corridor,1122,Gr. corridor,1112,5VB1051,1145,5VB1051,1112,5VB1051,1112,5VB1051,1134,5VB1051,1112,5VB1051,1112,rand,rand,,
,rand,rand,D04,1223,D04,2236,D04,2335,D04,1122,D04,2246,D04,1122,Vl. Ardennen,1123,Vl. Ardennen,1112,Vl. Ardennen,1135,Vl. Ardennen,1236,Vl. Ardennen,2245,Vl. Ardennen,1236,D01,1225,D01,1135,D01,1112,D01,2446,D01,t,D01,2246,W.Vl.Heuvels,1222,W.Vl.Heuvels,2223,W.Vl.Heuvels,2256,W.Vl.Heuvels,1336,W.Vl.Heuvels,2246,W.Vl.Heuvels,2223,6VB1038,2246,6VB1038,1122,6VB1038,2255,6VB1038,1113,6VB1038,1356,6VB1038,1245,gr. corridor,1146,gr. corridor,1112,gr. corridor,1112,gr. corridor,2256,gr. corridor,122,gr. corridor,1112,5VB1051,1133,5VB1051,1334,5VB1051,1112,5VB1051,1122,5VB1051,1123,5VB1051,1123,rand,rand,,
